-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-52
-52
-53
-53
-53
-52
-52
-53
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-51
-62
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-62
-62
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-60
-67
-67
-67
-67
-66
-66
-67
-67
-67
-67
-66
-66
-67
-67
-67
-67
-67
-66
-66
-66
-67
-66
-66
-67
-66
-67
-67
-66
-67
-67
-67
-66
-66
-66
-66
-66
-67
-67
-66
-67
-67
-66
-66
-66
-66
-66
-66
-66
-66
-66
-60
-59
-60
-60
-60
-60
-61
-61
-61
-62
-61
-61
-60
-59
-59
-59
-59
-59
-59
-59
-62
-62
-62
-62
-62
-62
-62
-62
-62
-62
-62
-62
-63
-62
-59
-59
-59
-59
-59
-59
-60
-61
-60
-60
-60
-60
-59
-59
-59
-63
